tsa.GBCA.mstr.gbff	SRR388316,SRR388319,SRR388321	148799	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCB.mstr.gbff	SRR396741,SRR391667,SRR391672	132154	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBCC.mstr.gbff	SRR494727,SRR496368,SRR494730	54692	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBCD.mstr.gbff	SRR388290,SRR388302,SRR388304	106208	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCE.mstr.gbff	SRR494728,SRR494729,SRR494732	188702	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBCG.mstr.gbff	SRR1210588,SRR1210604,SRR1210631,SRR1210634,SRR1210635,SRR1210636,SRR1210637,SRR1210642	66072	Trinity June-2013	Carduelis chloris; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Testudines + Archosauria group; Archosauria; Dinosauria;Saurischia; Theropoda; Coelurosauria; Aves; Neognathae;Passeriformes; Passeroidea; Fringillidae; Carduelinae; Carduelis.
tsa.GBCH.mstr.gbff	SRR388294,SRR388296,SRR388313	256336	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCI.mstr.gbff	SRR388301,SRR388307,SRR388308	257911	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCJ.mstr.gbff	SRR388305,SRR388312,SRR388315	343799	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCK.mstr.gbff	SRR388292,SRR388295,SRR388300	349040	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCM.mstr.gbff	SRR388293,SRR388309,SRR388320	87468	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCN.mstr.gbff	SRR388297,SRR388303,SRR388310	233558	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCO.mstr.gbff	SRR385866,SRR385880	201738	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GBCP.mstr.gbff	SRR391697,SRR391699,SRR391709	151652	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBCQ.mstr.gbff	SRR396745,SRR391665,SRR391668	245868	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBCS.mstr.gbff	SRR1219650,SRR1219652,SRR1219653	93119	Trinity JULY-2012; CAP3 JULY-2012	Latrodectus hesperus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida;Araneae; Araneomorphae; Entelegynae; Araneoidea; Theridiidae;Latrodectus.; 
tsa.GBCT.mstr.gbff	SRR388306,SRR388311,SRR388314	236783	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBCX.mstr.gbff	SRR1197680	42172	Trinity v. release-20121005	Dastarcus helophoroides; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Coleoptera; Polyphaga;Cucujiformia; Bothrideridae; Dastarcus.
tsa.GBCZ.mstr.gbff	SRR385788,SRR385805,SRR385807	181428	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBDA.mstr.gbff	SRR385786,SRR385793,SRR385817	157989	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBDB.mstr.gbff	SRR391688,SRR391698,SRR391708	75891	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBDC.mstr.gbff	SRR391683,SRR391700,SRR391712	150724	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBDD.mstr.gbff	SRR391650,SRR391652,SRR391658	74863	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBDE.mstr.gbff	SRR391654,SRR391655,SRR391657	271825	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBDF.mstr.gbff	SRR396747,SRR391662,SRR396753	308433	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBDG.mstr.gbff	SRR385837,SRR385844,SRR385848	90837	Trinity v. 11/26/2011	Maylandia zebra; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Neoteleostei;Acanthomorphata; Ovalentaria; Cichlomorphae; Cichliformes;Cichlidae; African cichlids; Pseudocrenilabrinae; Haplochromini;Maylandia; Maylandia zebra complex.
tsa.GBDH.mstr.gbff	SRR387465,SRR387473,SRR387475	170926	Trinity v. 11/26/2011	Haplochromis burtoni; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Neoteleostei;Acanthomorphata; Ovalentaria; Cichlomorphae; Cichliformes;Cichlidae; African cichlids; Pseudocrenilabrinae; Haplochromini;Haplochromis.; 
tsa.GBDI.mstr.gbff	SRR396751,SRR391675,SRR396752	387274	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBDJ.mstr.gbff	SRR396754,SRR391671,SRR391674	424411	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBDK.mstr.gbff	SRR396743,SRR391666,SRR396750	434289	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBDL.mstr.gbff	SRR387454,SRR387461,SRR387471	149621	Trinity v. 11/26/2011	Haplochromis burtoni; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Neoteleostei;Acanthomorphata; Ovalentaria; Cichlomorphae; Cichliformes;Cichlidae; African cichlids; Pseudocrenilabrinae; Haplochromini;Haplochromis.; 
tsa.GBDN.mstr.gbff	SRR1222985,SRR1226613,SRR1226614	35638	Velvet/oases 1.2.09/0.2.08	Dahlia pinnata; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; campanulids; Asterales; Asteraceae;Asteroideae; Heliantheae alliance; Coreopsideae; Dahlia.
tsa.GBDO.mstr.gbff	SRR1104126	56324	Velvet v. 1.2.07; Oases v. 0.2.08	Kerria lacca; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Aphidiformes; Coccoidea; Kerriidae; Kerria.
tsa.GBDP.mstr.gbff	SRR1174805	55680	Velvet v. 1.2.07; Oases v. 0.2.08	Kerria lacca; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Aphidiformes; Coccoidea; Kerriidae; Kerria.
tsa.GBDT.mstr.gbff	SRR442638,SRR442640	81503	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBDU.mstr.gbff	SRR442641,SRR442642	80219	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBDV.mstr.gbff	SRR442639,SRR442645	203361	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBDW.mstr.gbff	SRR442643,SRR391673,SRR391660,SRR442644	154135	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBDY.mstr.gbff	SRR1176880	41611	Velvet v. 1.2.07; Oases v. 0.2.08	Kerria lacca; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Aphidiformes; Coccoidea; Kerriidae; Kerria.
tsa.GBEE.mstr.gbff	SRR1208934	63422	Trinity 2011	Schmidtea mediterranea; Eukaryota; Metazoa; Platyhelminthes; Rhabditophora; Seriata;Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Schmidtea.
tsa.GBEF.mstr.gbff	SRR1104129	44641	Trinity 20120727	Solanum melongena; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; lamiids; Solanales; Solanaceae;Solanoideae; Solaneae; Solanum.
tsa.GBEG.mstr.gbff	SRR1104128	53571	Trinity 20120727	Solanum torvum; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; lamiids; Solanales; Solanaceae;Solanoideae; Solaneae; Solanum.
tsa.GBEO.mstr.gbff	SRR851144	38463	Trinity trinityrnaseq_r2011_10_29	Anopheles sinensis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Nematocera;Culicoidea; Culicidae; Anophelinae; Anopheles.
tsa.GBEP.mstr.gbff	SRR1265953	77003	Fastx toolkit 0.0.13; Velvet 1.1	Brassica juncea; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; malvids; Brassicales; Brassicaceae;Brassiceae; Brassica.
tsa.GBEQ.mstr.gbff	SRR1269499	76454	Velvet 1.1	Brassica juncea; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; malvids; Brassicales; Brassicaceae;Brassiceae; Brassica.
tsa.GBEZ.mstr.gbff	SRR1264963	28049	ABySS 1.3.0	Tetraselmis sp. GSL018; Eukaryota; Viridiplantae; Chlorophyta; Prasinophyceae;Chlorodendrales; Chlorodendraceae; Tetraselmis.
tsa.GBFL.mstr.gbff	SRR1282422	48270	CLC NGS Cell CLC genomic workbench 6.5.1	Vaccinium macrocarpon; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; Ericales; Ericaceae; Vaccinioideae;Vaccinieae; Vaccinium.
tsa.GBFP.mstr.gbff	SRR1282410	167169	Trinity 2012-06-08	marine metagenome; unclassified sequences; metagenomes; ecological metagenomes.
tsa.GBFZ.mstr.gbff	SRR1275522	172655	Trinity 2012-06-08	marine metagenome; unclassified sequences; metagenomes; ecological metagenomes.
tsa.GBGH.mstr.gbff	SAMN02837860	24516	Trinity 2014-04-13	Polypodium hydriforme; Eukaryota; Metazoa; Cnidaria; Hydrozoa; Trachylina; Narcomedusae;Polypodiidae; Polypodium.
tsa.GBGJ.mstr.gbff	SRR1051882,SRR1056448	128597	Trinity  Aug-2013	Allium cepa; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Asparagales;Amaryllidaceae; Allioideae; Allieae; Allium.
tsa.GBGV.mstr.gbff	SRR1217438,SRR1217593,SRR1217626,SRR1217672,SRR1217673,SRR1217684,SRR1217709,SRR1217710,SRR1217711,SRR1217712,SRR1217713,SRR1217714,SRR1217715,SRR1217716,SRR1217717,SRR1217718	74517	Trinity r2012-06-08	Polistes metricus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Vespidae; Polistinae; Polistini; Polistes.
tsa.GBHJ.mstr.gbff	SRR1015957	73511	Velvet 1.2.07	Withania somnifera; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; lamiids; Solanales; Solanaceae;Solanoideae; Physaleae; Withania.
tsa.GBIR.mstr.gbff	SRR1535034	39276	SOAPdenovo 1.02	Arachis duranensis; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae;Dalbergieae; Arachis.
tsa.GBIS.mstr.gbff	SRR1535035	37725	SOAPtransdenovo 1.02	Arachis ipaensis; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae;Dalbergieae; Arachis.
